dispnum3,styear,endyear,outcome,settle,hiact,hostlev,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
4201,1999,2001,5,3,17,4,553,553,2,1,1,365,1999,2001,0,0,0,57494666.666666664,960.33333333333337,56538.666666666664,1054410.0,146702.0,66484.0,0.052184666666666664,700,1999,2001,1,2,0,248333.33333333334,263.66666666666669,0.0,657.0,22241.0,3941.0,0.0031336666666666665
4201,1999,2001,5,3,17,4,553,553,2,1,1,704,2000,2000,0,0,0,1750000.0,59.0,407.0,84048.0,24318.0,5282.0,0.0029561,700,1999,2001,1,2,0,248333.33333333334,263.66666666666669,0.0,657.0,22241.0,3941.0,0.0031336666666666665
4210,2000,2000,5,3,12,3,265,265,1,1,2,350,2000,2000,0,0,0,5528000.0,159.0,1088.0,64121.0,10645.0,2056.0,0.0037432,640,2000,2000,0,0,0,9994000.0,610.0,14325.0,117839.0,66591.0,22766.0,0.0146565
4210,2000,2000,5,3,12,3,265,265,1,1,1,350,2000,2000,0,0,0,5528000.0,159.0,1088.0,64121.0,10645.0,2056.0,0.0037432,640,2000,2000,0,0,0,9994000.0,610.0,14325.0,117839.0,66591.0,22766.0,0.0146565
4220,2000,2000,5,3,7,3,24,24,1,1,2,365,2000,2000,0,0,0,52000000.0,1004.0,59136.0,1056740.0,146934.0,66484.0,0.0515117,2,2000,2000,0,0,0,303136000.0,1366.0,101803.0,3283713.0,278357.0,75342.0,0.1428047
4222,2000,2000,5,3,16,4,1,1,1,1,3,365,2000,2000,0,0,0,52000000.0,1004.0,59136.0,1056740.0,146934.0,66484.0,0.0515117,740,2000,2000,1,1,0,45316000.0,237.0,106444.0,698052.0,126714.0,76772.0,0.0498948
4222,2000,2000,5,3,16,4,1,1,1,1,2,365,2000,2000,0,0,0,52000000.0,1004.0,59136.0,1056740.0,146934.0,66484.0,0.0515117,740,2000,2000,1,1,0,45316000.0,237.0,106444.0,698052.0,126714.0,76772.0,0.0498948
4243,2000,2000,5,3,16,4,1,1,1,1,5,986,2000,2000,0,0,0,0.0,0.0,0.0,15.0,19.0,0.0,6.9e-07,840,2000,2000,1,2,0,1357000.0,106.0,426.0,38029.0,75967.0,21774.0,0.0055826
4275,2000,2000,5,3,10,3,1,1,1,1,1,690,2000,2000,0,0,0,3695000.0,15.0,0.0,79297.0,1972.0,312.0,0.0018314,645,2000,2000,1,1,0,1400000.0,429.0,0.0,42995.0,23115.0,17035.0,0.0061786
4295,2000,2000,7,3,15,4,68,68,1,2,0,345,2000,2000,0,0,0,1826000.0,98.0,696.0,24416.0,10640.0,2864.0,0.0020743,200,2000,2000,0,0,0,35655000.0,212.0,15155.0,370218.0,58830.0,52956.0,0.0221931
4295,2000,2000,7,3,15,4,68,68,1,2,0,345,2000,2000,0,0,0,1826000.0,98.0,696.0,24416.0,10640.0,2864.0,0.0020743,20,2000,2000,0,0,0,8320000.0,59.0,16595.0,353644.0,31147.0,12178.0,0.0112719
4298,2000,2000,5,3,15,4,56,56,1,2,1,345,2000,2000,0,0,0,1826000.0,98.0,696.0,24416.0,10640.0,2864.0,0.0020743,344,2000,2000,0,0,0,509000.0,61.0,71.0,14184.0,4473.0,1028.0,0.0009568
4298,2000,2000,5,3,15,4,56,56,1,2,0,345,2000,2000,0,0,0,1826000.0,98.0,696.0,24416.0,10640.0,2864.0,0.0020743,2,2000,2000,0,0,0,303136000.0,1366.0,101803.0,3283713.0,278357.0,75342.0,0.1428047
4229,2000,2001,5,3,11,3,185,185,1,1,1,339,2000,2001,0,0,0,109500.0,40.5,42.5,1258.0,3093.5,364.5,0.00047795000000000004,345,2000,2001,0,0,0,1217500.0,102.0,645.5,25711.0,10640.0,2670.0,0.0019879
4239,2001,2001,5,3,12,3,57,57,1,1,2,365,2001,2001,0,0,0,63684000.0,977.0,58970.0,1072009.0,145976.0,66734.0,0.0535273,740,2001,2001,0,0,0,39513000.0,240.0,102866.0,685131.0,127149.0,72384.0,0.0470631
4239,2001,2001,5,3,12,3,57,57,1,1,3,365,2001,2001,0,0,0,63684000.0,977.0,58970.0,1072009.0,145976.0,66734.0,0.0535273,740,2001,2001,0,0,0,39513000.0,240.0,102866.0,685131.0,127149.0,72384.0,0.0470631
4263,2001,2001,7,1,15,4,38,9,1,1,5,100,2001,2001,0,0,0,2861000.0,158.0,638.0,47375.0,40806.0,22117.0,0.0054946,93,2001,2001,1,2,1,27000.0,16.0,0.0,3594.0,5174.0,1209.0,0.0004199
4263,2001,2001,7,1,15,4,38,9,1,1,4,100,2001,2001,0,0,0,2861000.0,158.0,638.0,47375.0,40806.0,22117.0,0.0054946,93,2001,2001,1,2,1,27000.0,16.0,0.0,3594.0,5174.0,1209.0,0.0004199
4266,2001,2001,5,3,17,4,1,1,1,1,5,740,2001,2001,0,0,0,39513000.0,240.0,102866.0,685131.0,127149.0,72384.0,0.0470631,731,2001,2001,1,1,0,2049000.0,1082.0,300.0,30417.0,23149.0,8433.0,0.0109798
4296,2001,2001,5,3,15,4,1,1,1,1,0,900,2001,2001,0,0,0,6752000.0,51.0,7033.0,183942.0,19413.0,14414.0,0.0069085,385,2001,2001,1,2,0,2967000.0,27.0,640.0,47992.0,4514.0,1005.0,0.0016667
4305,2001,2001,5,3,8,3,1,1,1,1,1,500,2001,2001,0,0,0,126000.0,55.0,30.0,11139.0,23310.0,1272.0,0.001348,625,2001,2001,0,0,0,588000.0,117.0,0.0,19186.0,31627.0,6896.0,0.0027332
4310,2001,2001,5,3,11,3,219,219,1,1,1,500,2001,2001,0,0,0,126000.0,55.0,30.0,11139.0,23310.0,1272.0,0.001348,517,2001,2001,0,0,0,98000.0,70.0,0.0,1589.0,7740.0,375.0,0.0008517
4314,2001,2001,5,3,17,4,79,79,1,1,1,775,2001,2001,0,0,0,1088000.0,344.0,25.0,16939.0,51138.0,8432.0,0.005328,800,2001,2001,1,2,0,18319000.0,306.0,2127.0,134427.0,62914.0,11087.0,0.0106502
4346,2002,2002,6,1,14,4,13,13,1,1,1,530,2002,2002,0,0,0,338000.0,252.0,0.0,28612.0,69948.0,2476.0,0.004551,501,2002,2002,0,0,0,214000.0,24.0,20.0,9590.0,33001.0,3117.0,0.0015505
4350,2002,2002,5,3,16,4,1,1,1,1,1,500,2002,2002,0,0,0,165000.0,55.0,30.0,11336.0,25943.0,1180.0,0.0014231,501,2002,2002,0,0,0,214000.0,24.0,20.0,9590.0,33001.0,3117.0,0.0015505
4351,2002,2002,5,3,8,3,1,1,1,1,1,433,2002,2002,0,0,0,69000.0,9.0,0.0,3148.0,10390.0,2183.0,0.0006266,420,2002,2002,0,0,0,3000.0,1.0,0.0,214.0,1307.0,350.0,8.26e-05
4353,2002,2002,5,3,11,3,1,1,1,1,1,510,2002,2002,0,0,0,143000.0,27.0,0.0,17958.0,35806.0,3512.0,0.0017651,516,2002,2002,0,0,0,61000.0,46.0,0.0,2559.0,7038.0,353.0,0.0006385
4355,2002,2002,5,3,15,4,1,1,1,1,1,530,2002,2002,0,0,0,338000.0,252.0,0.0,28612.0,69948.0,2476.0,0.004551,531,2002,2002,0,0,0,151000.0,172.0,0.0,625.0,4282.0,501.0,0.0016026
4357,2002,2002,5,3,16,4,1,1,1,1,1,540,2002,2002,0,0,0,1000000.0,100.0,0.0,9312.0,14887.0,3575.0,0.0018769,490,2002,2002,0,0,0,-9.0,81.0,30.0,21562.0,49517.0,11817.0,0.0041517
4412,2002,2002,6,1,16,4,1,1,1,1,1,343,2002,2002,0,0,0,125000.0,12.0,260.0,4749.0,2074.0,466.0,0.0003252,339,2002,2002,0,0,0,59000.0,27.0,140.0,1692.0,3264.0,352.0,0.0003992
4446,2002,2002,5,3,7,3,6,6,1,1,1,710,2002,2002,0,0,0,68963000.0,2270.0,182249.0,2023332.0,1295322.0,294634.0,0.152607,816,2002,2002,0,0,0,2226000.0,484.0,409.0,39701.0,82548.0,8800.0,0.0079932
4450,2002,2002,5,3,7,3,1,1,1,1,0,710,2002,2002,0,1,2,68963000.0,2270.0,182249.0,2023332.0,1295322.0,294634.0,0.152607,2,2002,2002,0,0,0,348555000.0,1414.0,91587.0,3227356.0,290270.0,157321.0,0.1537646
4451,2002,2002,7,3,15,4,2,2,2,1,0,230,2002,2002,0,0,0,9019000.0,178.0,16408.0,183922.0,41347.0,14203.0,0.0107764,731,2002,2002,0,0,0,-9.0,1082.0,300.0,29179.0,23248.0,4684.0,0.012353
4451,2002,2002,7,3,15,4,2,2,2,1,0,2,2002,2002,0,0,0,348555000.0,1414.0,91587.0,3227356.0,290270.0,157321.0,0.1537646,731,2002,2002,0,0,0,-9.0,1082.0,300.0,29179.0,23248.0,4684.0,0.012353
4509,2002,2002,5,3,11,3,1,1,1,1,2,670,2002,2002,0,0,0,18502000.0,200.0,3570.0,270304.0,21825.0,11357.0,0.0105053,666,2002,2002,0,0,0,9677000.0,161.0,280.0,31905.0,6239.0,4992.0,0.0042322
4554,2002,2002,5,3,17,4,1,1,1,1,1,771,2002,2002,0,0,0,607000.0,137.0,0.0,27466.0,137006.0,17553.0,0.0070227,750,2002,2002,1,1,0,13749000.0,1298.0,28814.0,783427.0,1076706.0,163082.0,0.0728211
4510,2002,2003,5,3,11,3,213,213,1,1,1,630,2002,2003,0,0,0,3674000.0,530.0,7595.0,252137.5,68135.0,22685.0,0.0131472,645,2002,2003,0,0,0,-9.0,389.0,0.0,47429.5,25599.0,11514.5,0.0066596
4360,2003,2003,7,3,15,4,6,6,1,1,0,625,2003,2003,0,0,0,392000.0,104.0,0.0,21092.0,29974.0,4834.0,0.0024168,365,2003,2003,0,0,0,65200000.0,961.0,61450.0,1119895.0,144880.0,50680.0,0.0497054
4361,2003,2003,5,3,12,3,1,1,1,1,1,615,2003,2003,0,0,0,2206000.0,127.0,1051.0,82367.0,33003.0,3794.0,0.0036894,432,2003,2003,0,0,0,81000.0,7.0,0.0,1657.0,11220.0,1337.0,0.0005199
4363,2003,2003,5,3,16,4,1,1,1,1,1,530,2003,2003,0,0,0,299000.0,164.0,0.0,29088.0,71990.0,2528.0,0.0038446,501,2003,2003,0,0,0,247000.0,24.0,20.0,9658.0,33905.0,3233.0,0.0015636
4364,2003,2003,5,3,8,3,1,1,1,1,1,432,2003,2003,0,0,0,81000.0,7.0,0.0,1657.0,11220.0,1337.0,0.0005199,435,2003,2003,0,0,0,19000.0,16.0,0.0,546.0,2966.0,618.0,0.000281
4417,2003,2003,5,3,7,3,1,1,1,1,5,390,2003,2003,0,0,0,3208000.0,23.0,0.0,34617.0,5383.0,1103.0,0.0013278,365,2003,2003,0,0,0,65200000.0,961.0,61450.0,1119895.0,144880.0,50680.0,0.0497054
4418,2003,2003,5,3,8,3,1,1,1,1,1,630,2003,2003,0,0,0,4271000.0,540.0,7869.0,255769.0,68543.0,23065.0,0.013277,373,2003,2003,1,2,0,950000.0,66.0,250.0,24061.0,8370.0,2145.0,0.0014274
4458,2003,2003,5,3,12,3,1,1,1,1,1,710,2003,2003,0,0,0,75500000.0,2250.0,222336.0,2458728.0,1302810.0,307049.0,0.1601365,750,2003,2003,0,0,0,15508000.0,1325.0,31779.0,819389.0,1093787.0,167555.0,0.0732545
4459,2003,2003,-9,-9,15,4,185,185,1,1,0,230,2003,2003,0,0,0,10883000.0,151.0,16286.0,188117.0,42016.0,14371.0,0.0103428,732,2003,2003,0,0,0,14632000.0,686.0,46310.0,304767.0,46592.0,31029.0,0.023525
4460,2003,2003,5,3,7,3,1,1,1,1,0,2,2003,2003,0,0,0,404920000.0,1427.0,93677.0,3243291.0,292883.0,159669.0,0.1519185,850,2003,2003,0,0,0,7229000.0,302.0,2042.0,205792.0,218146.0,29008.0,0.0148465
4463,2003,2003,5,3,11,3,1,1,1,1,1,710,2003,2003,0,0,0,75500000.0,2250.0,222336.0,2458728.0,1302810.0,307049.0,0.1601365,731,2003,2003,0,0,0,-9.0,1082.0,300.0,29907.0,23449.0,4688.0,0.0123697
4496,2003,2003,5,3,16,4,1,1,1,1,1,140,2003,2003,0,0,0,9148000.0,288.0,31147.0,253190.0,181753.0,79901.0,0.0247924,135,2003,2003,0,0,0,884000.0,100.0,669.0,18195.0,27073.0,11195.0,0.0031253
4511,2003,2003,5,3,17,4,1,1,1,1,1,666,2003,2003,0,0,0,10325000.0,167.0,280.0,33360.0,6349.0,5086.0,0.0041453,652,2003,2003,0,0,0,1459000.0,319.0,70.0,32708.0,17298.0,6955.0,0.0043665
4512,2003,2003,-9,-9,16,4,286,286,2,1,0,200,2003,2003,0,0,0,43311000.0,213.0,13268.0,367800.0,59698.0,25823.0,0.0191593,630,2003,2003,0,0,0,4271000.0,540.0,7869.0,255769.0,68543.0,23065.0,0.013277
4512,2003,2003,-9,-9,16,4,286,286,2,1,0,2,2003,2003,0,0,0,404920000.0,1427.0,93677.0,3243291.0,292883.0,159669.0,0.1519185,630,2003,2003,0,0,0,4271000.0,540.0,7869.0,255769.0,68543.0,23065.0,0.013277
4513,2003,2003,5,3,8,3,23,23,1,1,0,666,2003,2003,0,0,0,10325000.0,167.0,280.0,33360.0,6349.0,5086.0,0.0041453,645,2003,2003,0,0,0,-9.0,389.0,0.0,45829.0,25960.0,11673.0,0.0066403
4516,2003,2003,7,1,15,4,2,2,1,1,0,2,2003,2003,0,0,0,404920000.0,1427.0,93677.0,3243291.0,292883.0,159669.0,0.1519185,640,2003,2003,0,0,0,9036000.0,515.0,18298.0,125139.0,65938.0,26033.0,0.0145365
4557,2003,2003,5,3,16,4,1,1,1,1,1,775,2003,2003,0,0,0,6260000.0,488.0,25.0,18129.0,49577.0,5334.0,0.0070645,800,2003,2003,0,0,0,1931000.0,314.0,3551.0,149451.0,64488.0,7711.0,0.0075253
4365,2004,2004,5,3,11,3,1,1,1,1,1,517,2004,2004,0,0,0,45000.0,51.0,0.0,1595.0,9254.0,824.0,0.0007652,516,2004,2004,0,0,0,43000.0,50.0,0.0,2652.0,7511.0,388.0,0.0006783
4368,2004,2004,5,3,8,3,1,1,1,1,1,551,2004,2004,0,0,0,40000.0,17.0,0.0,8753.0,11175.0,2106.0,0.0007329,490,2004,2004,0,0,0,194000.0,81.0,30.0,26174.0,52487.0,12836.0,0.003604
4421,2004,2004,5,3,16,4,1,1,1,1,1,704,2004,2004,0,0,0,2400000.0,54.0,602.0,83047.0,25784.0,3290.0,0.0027135,702,2004,2004,0,0,0,160000.0,7.0,0.0,3033.0,6664.0,615.0,0.000346
4422,2004,2004,5,3,16,4,127,127,1,1,1,372,2004,2004,0,0,0,365000.0,15.0,0.0,3657.0,4515.0,1095.0,0.0004406,365,2004,2004,1,2,0,61500000.0,999.0,65583.0,1131021.0,144331.0,50920.0,0.0476593
4466,2004,2004,5,3,11,3,1,1,1,1,1,710,2004,2004,0,0,0,84303000.0,2253.0,272798.0,2861534.0,1310414.0,319782.0,0.1681193,731,2004,2004,0,0,0,-9.0,1094.0,300.0,30616.0,23639.0,4691.0,0.012528
4467,2004,2004,3,3,8,3,1,1,1,1,5,710,2004,2004,0,0,0,84303000.0,2253.0,272798.0,2861534.0,1310414.0,319782.0,0.1681193,740,2004,2004,0,0,0,45152000.0,240.0,112718.0,724808.0,126773.0,81877.0,0.0450076
4467,2004,2004,3,3,8,3,1,1,1,1,4,710,2004,2004,0,0,0,84303000.0,2253.0,272798.0,2861534.0,1310414.0,319782.0,0.1681193,740,2004,2004,0,0,0,45152000.0,240.0,112718.0,724808.0,126773.0,81877.0,0.0450076
4497,2004,2004,5,3,11,3,1,1,1,1,1,42,2004,2004,0,0,0,128000.0,25.0,0.0,6104.0,9207.0,2757.0,0.0007995,41,2004,2004,0,0,0,-9.0,-9.0,0.0,2398.0,9130.0,2067.0,0.0007009
4519,2004,2004,2,3,17,4,1,1,1,1,0,630,2004,2004,0,0,0,5604000.0,480.0,8682.0,275242.0,69342.0,23538.0,0.0130136,2,2004,2004,0,0,0,455908000.0,1450.0,99681.0,3267987.0,295487.0,162073.0,0.1515293
4520,2004,2004,5,3,11,3,1,1,1,1,1,640,2004,2004,0,0,0,9390000.0,515.0,20478.0,127868.0,66846.0,26920.0,0.0145388,652,2004,2004,0,0,0,1448000.0,313.0,70.0,30309.0,17676.0,7202.0,0.0042808
4526,2004,2004,5,3,16,4,1,1,1,1,1,666,2004,2004,0,0,0,9661000.0,168.0,280.0,33379.0,6468.0,5168.0,0.0038786,651,2004,2004,0,0,0,3589000.0,459.0,4810.0,107459.0,70591.0,21661.0,0.0101249
4559,2004,2004,5,3,15,4,301,301,1,1,1,820,2004,2004,0,0,0,2742000.0,107.0,5698.0,104604.0,25365.0,7492.0,0.0046218,800,2004,2004,0,0,0,1954000.0,310.0,4533.0,159354.0,65087.0,7954.0,0.0076116
4561,2004,2004,5,3,16,4,1,1,1,1,1,750,2004,2004,0,0,0,19821000.0,1325.0,32626.0,863524.0,1110626.0,173383.0,0.0736726,770,2004,2004,0,0,0,3338000.0,620.0,1145.0,89139.0,155151.0,31743.0,0.013862
4565,2004,2004,5,3,8,3,1,1,1,1,1,750,2004,2004,0,0,0,19821000.0,1325.0,32626.0,863524.0,1110626.0,173383.0,0.0736726,775,2004,2004,0,0,0,5265000.0,458.0,25.0,19708.0,49875.0,5454.0,0.0065946
4367,2004,2005,5,3,17,4,277,277,1,2,1,625,2004,2005,0,0,0,797500.0,104.5,0.0,21571.0,31182.5,5034.0,0.0024952,483,2004,2005,1,2,0,51500.0,30.0,0.0,2141.0,9839.5,838.0,0.00061315
4367,2004,2005,5,3,17,4,277,277,1,2,0,625,2004,2005,0,0,0,797500.0,104.5,0.0,21571.0,31182.5,5034.0,0.0024952,220,2004,2005,1,2,0,52942500.0,256.0,20125.5,281801.5,61224.0,21804.0,0.01960915
4523,2004,2005,5,3,15,4,206,206,1,1,1,630,2004,2005,0,0,0,6439500.0,450.0,9043.0,284065.5,69747.0,23778.5,0.012955099999999999,645,2004,2005,0,0,0,-9.0,232.0,0.0,44865.0,27025.5,12034.0,0.00508085
4563,2004,2005,-9,-9,15,4,345,345,1,1,1,790,2004,2005,0,0,0,143500.0,67.5,0.0,4731.0,25107.0,777.5,0.0013507,750,2004,2005,1,2,0,20773500.0,1325.0,39203.0,883246.5,1118885.0,176237.5,0.07481035
4373,2005,2005,5,3,11,3,73,73,1,1,1,501,2005,2005,0,0,0,388000.0,24.0,20.0,11802.0,35786.0,3478.0,0.0016312,520,2005,2005,0,0,0,-9.0,0.0,0.0,3753.0,8467.0,2205.0,0.0005612
4374,2005,2005,5,3,16,4,49,49,1,1,1,530,2005,2005,0,0,0,300000.0,183.0,0.0,30095.0,76167.0,2634.0,0.0040632,501,2005,2005,1,2,0,388000.0,24.0,20.0,11802.0,35786.0,3478.0,0.0016312
4376,2005,2005,5,3,11,3,1,1,1,1,1,530,2005,2005,0,0,0,300000.0,183.0,0.0,30095.0,76167.0,2634.0,0.0040632,520,2005,2005,0,0,0,-9.0,0.0,0.0,3753.0,8467.0,2205.0,0.0005612
4377,2005,2005,5,3,11,3,1,1,1,1,1,540,2005,2005,0,0,0,1189000.0,108.0,0.0,9851.0,16544.0,4284.0,0.0020119,490,2005,2005,0,0,0,150000.0,65.0,30.0,27070.0,54028.0,13684.0,0.0035423
4378,2005,2005,5,3,16,4,1,1,1,1,1,461,2005,2005,0,0,0,33000.0,9.0,0.0,2910.0,5540.0,723.0,0.00032,452,2005,2005,0,0,0,76000.0,7.0,25.0,8579.0,21384.0,3794.0,0.0010733
4379,2005,2005,5,3,16,4,1,1,1,1,2,531,2005,2005,0,0,0,65000.0,202.0,0.0,636.0,4854.0,558.0,0.001869,679,2005,2005,0,0,0,584000.0,67.0,0.0,7548.0,20140.0,3253.0,0.00155
4382,2005,2005,5,3,7,3,1,1,1,1,0,220,2005,2005,0,0,0,53181000.0,255.0,19481.0,282745.0,61445.0,21871.0,0.0194705,437,2005,2005,0,0,0,249000.0,17.0,0.0,18786.0,17394.0,4117.0,0.0012055
4425,2005,2005,5,3,12,3,1,1,1,1,1,365,2005,2005,0,0,0,18768000.0,1037.0,66146.0,1155463.0,143933.0,51163.0,0.0408001,369,2005,2005,0,0,0,1080000.0,188.0,38641.0,217771.0,47136.0,12252.0,0.0118251
4426,2005,2005,5,3,16,4,76,76,1,1,1,702,2005,2005,0,0,0,62000.0,8.0,0.0,3102.0,6806.0,632.0,0.0003417,703,2005,2005,0,0,0,34000.0,13.0,0.0,3843.0,5042.0,798.0,0.0003568
4427,2005,2005,5,3,11,3,174,174,1,1,1,702,2005,2005,0,0,0,62000.0,8.0,0.0,3102.0,6806.0,632.0,0.0003417,704,2005,2005,0,0,0,76000.0,55.0,595.0,78353.0,26044.0,3311.0,0.0022946
4428,2005,2005,5,3,11,3,1,1,1,1,1,703,2005,2005,0,0,0,34000.0,13.0,0.0,3843.0,5042.0,798.0,0.0003568,704,2005,2005,0,0,0,76000.0,55.0,595.0,78353.0,26044.0,3311.0,0.0022946
4430,2005,2005,5,3,11,3,1,1,1,1,1,703,2005,2005,0,0,0,34000.0,13.0,0.0,3843.0,5042.0,798.0,0.0003568,704,2005,2005,0,0,0,76000.0,55.0,595.0,78353.0,26044.0,3311.0,0.0022946
4471,2005,2005,-9,-9,15,4,185,185,1,1,0,850,2005,2005,0,0,0,2869000.0,302.0,3675.0,207738.0,224481.0,29974.0,0.014142,344,2005,2005,0,0,0,600000.0,201.0,73.0,14757.0,4389.0,690.0,0.002089
4472,2005,2005,5,3,7,3,64,64,1,1,5,710,2005,2005,0,0,0,29873000.0,2255.0,355790.0,3137042.0,1318177.0,334517.0,0.1713495,740,2005,2005,0,0,0,43910000.0,240.0,112471.0,729557.0,126979.0,82520.0,0.0432995
4472,2005,2005,5,3,7,3,64,64,1,1,4,710,2005,2005,0,0,0,29873000.0,2255.0,355790.0,3137042.0,1318177.0,334517.0,0.1713495,740,2005,2005,0,0,0,43910000.0,240.0,112471.0,729557.0,126979.0,82520.0,0.0432995
4527,2005,2005,5,3,17,4,92,92,1,2,1,652,2005,2005,0,0,0,1502000.0,308.0,70.0,29647.0,18167.0,7460.0,0.004267,645,2005,2005,1,2,0,-9.0,180.0,0.0,45137.0,27377.0,12060.0,0.0045582
4527,2005,2005,5,3,17,4,92,92,1,2,0,652,2005,2005,0,0,0,1502000.0,308.0,70.0,29647.0,18167.0,7460.0,0.004267,2,2005,2005,1,2,0,495326000.0,1474.0,94897.0,3267376.0,298166.0,164533.0,0.1565189
4570,2005,2005,5,3,11,3,31,31,1,1,1,820,2005,2005,0,0,0,3110000.0,110.0,5296.0,104805.0,25843.0,7718.0,0.0045728,800,2005,2005,0,0,0,2075000.0,307.0,5161.0,165188.0,65559.0,8508.0,0.0077029
4530,2005,2006,-9,-9,17,4,182,182,1,1,1,679,2005,2006,0,0,0,704000.0,67.0,0.0,7409.5,20401.0,3328.5,0.00157075,670,2005,2006,0,0,0,27456500.0,200.0,4080.0,339643.0,25031.0,12702.0,0.011344900000000002
4388,2006,2006,2,2,12,3,1,1,1,1,1,517,2006,2006,0,0,0,72000.0,51.0,0.0,2257.0,9661.0,892.0,0.0007865,516,2006,2006,0,0,0,74000.0,51.0,0.0,2740.0,8043.0,438.0,0.0007072
4389,2006,2006,5,3,11,3,1,1,1,1,1,531,2006,2006,0,0,0,-9.0,202.0,0.0,652.0,5035.0,579.0,0.0022492,530,2006,2006,1,1,0,345000.0,183.0,0.0,30541.0,78291.0,2689.0,0.0041017
4391,2006,2006,5,3,11,3,1,1,1,1,1,501,2006,2006,0,0,0,398000.0,24.0,20.0,12189.0,36757.0,3608.0,0.0016476,520,2006,2006,0,0,0,-9.0,0.0,0.0,3974.0,8688.0,2302.0,0.0005704
4432,2006,2006,5,3,16,4,89,89,1,1,1,703,2006,2006,0,0,0,36000.0,13.0,0.0,3931.0,5082.0,804.0,0.0003552,704,2006,2006,0,0,0,85000.0,55.0,617.0,79932.0,26341.0,3332.0,0.002279
4433,2006,2006,5,3,16,4,73,73,1,1,1,702,2006,2006,0,0,0,73000.0,8.0,0.0,3133.0,6955.0,648.0,0.0003442,704,2006,2006,0,0,0,85000.0,55.0,617.0,79932.0,26341.0,3332.0,0.002279
4434,2006,2006,5,3,16,4,1,1,1,1,1,371,2006,2006,0,0,0,184000.0,48.0,0.0,2881.0,3003.0,1083.0,0.0006324,640,2006,2006,0,0,0,13038000.0,515.0,23315.0,152402.0,68626.0,29091.0,0.015189
4475,2006,2006,5,3,7,3,1,1,1,1,2,365,2006,2006,0,0,0,24577000.0,1027.0,70830.0,1196170.0,143715.0,51410.0,0.0411584,740,2006,2006,0,0,0,41144000.0,260.0,116226.0,732390.0,127136.0,83084.0,0.0414682
4475,2006,2006,5,3,7,3,1,1,1,1,3,365,2006,2006,0,0,0,24577000.0,1027.0,70830.0,1196170.0,143715.0,51410.0,0.0411584,740,2006,2006,0,0,0,41144000.0,260.0,116226.0,732390.0,127136.0,83084.0,0.0414682
4476,2006,2006,5,3,7,3,1,1,1,1,4,732,2006,2006,0,0,0,24645000.0,688.0,48455.0,346613.0,47291.0,32252.0,0.023212,740,2006,2006,0,0,0,41144000.0,260.0,116226.0,732390.0,127136.0,83084.0,0.0414682
4500,2006,2006,5,3,16,4,1,1,1,1,1,101,2006,2006,0,0,0,2588000.0,82.0,4864.0,140473.0,27191.0,10995.0,0.0047387,100,2006,2006,0,0,0,5377000.0,207.0,1220.0,48864.0,43841.0,21061.0,0.0062215
4531,2006,2006,5,3,17,4,1,1,1,1,1,651,2006,2006,0,0,0,4337000.0,469.0,6045.0,119956.0,72991.0,22868.0,0.0104729,666,2006,2006,0,0,0,11582000.0,168.0,300.0,36468.0,6759.0,5336.0,0.0041188
4572,2006,2006,-9,-9,15,4,182,182,1,1,1,820,2006,2006,0,0,0,3206000.0,110.0,5834.0,106615.0,26327.0,8256.0,0.0045952,800,2006,2006,0,0,0,2373000.0,307.0,4914.0,169984.0,65884.0,8791.0,0.0076394
4573,2006,2006,5,3,17,4,1,1,1,1,1,770,2006,2006,0,0,0,4156000.0,619.0,1040.0,91979.0,160906.0,34889.0,0.0141407,700,2006,2006,1,2,0,120000.0,27.0,0.0,915.0,25631.0,3467.0,0.0012298
4574,2006,2006,5,3,11,3,1,1,1,1,1,800,2006,2006,0,0,0,2373000.0,307.0,4914.0,169984.0,65884.0,8791.0,0.0076394,775,2006,2006,0,0,0,7266000.0,376.0,25.0,20405.0,50500.0,6931.0,0.0063108
4534,2006,2007,-9,-9,15,4,182,182,1,1,1,645,2006,2007,0,0,0,-9.0,227.0,0.0,37563.5,28402.5,12473.0,0.0049555,630,2006,2007,0,0,0,7996000.0,545.0,9920.0,326639.5,71393.0,24743.0,0.0140418
4576,2006,2007,5,3,17,4,149,149,1,1,1,700,2006,2007,0,0,0,136500.0,38.5,0.0,1031.5,25990.0,3541.5,0.0013377,770,2006,2007,0,0,0,4343000.0,619.0,1065.0,94617.0,162417.0,35638.0,0.0142109
4435,2007,2007,5,3,7,3,74,74,1,1,2,640,2007,2007,0,0,0,13643000.0,515.0,25754.0,167196.0,69497.0,30085.0,0.0153242,350,2007,2007,0,0,0,8653000.0,147.0,2554.0,68439.0,11067.0,3898.0,0.003934
4435,2007,2007,5,3,7,3,74,74,1,1,1,640,2007,2007,0,0,0,13643000.0,515.0,25754.0,167196.0,69497.0,30085.0,0.0153242,350,2007,2007,0,0,0,8653000.0,147.0,2554.0,68439.0,11067.0,3898.0,0.003934
