dispnum3,styear,endyear,outcome,settle,maxdur,mindur,numa,numb,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc,war_names
1273,1921,1921,6,1,220,220,1,1,290,1921,1921,1,1,-9,110287,255,841,34373,27150,1857,0.0210681,255,1921,1921,0,0,-9,74696,114,9997,150490,62473,15980,0.0926383,
1274,1908,1909,3,1,197,197,1,1,640,1908,1909,1,1,-9,9614,315.5,0,723.5,25246,936.5,0.0177826,355,1908,1909,0,0,-9,1379.5,59.5,0,211,4214.5,0,0.00278855,
1279,1963,1964,5,1,230,230,1,1,640,1963,1964,1,2,-9,365044.5,477.5,368,10743,30021.5,4217,0.0075589,350,1963,1964,0,0,-9,183866.5,175,121.5,3595.5,8495,1201.5,0.00257285,
1280,1967,1967,6,1,16,16,1,2,640,1967,1967,1,2,-9,506167,530,996,13626,32750,5757,0.0081038,350,1967,1967,0,0,-9,313000,170,160,6840,8716,1401,0.0025403,
1280,1967,1967,6,1,16,16,1,2,640,1967,1967,1,2,-9,506167,530,996,13626,32750,5757,0.0081038,352,1967,1967,0,0,-9,8681,15,0,765,599,0,0.000165,
1284,1948,1948,5,3,13,13,1,1,350,1948,1948,0,0,-9,100488,154,17,587,7749,946,0.0035732,339,1948,1948,0,0,-9,13874,60,0,210,1164,0,0.0008609,
1285,1949,1949,5,3,6,6,1,1,350,1949,1949,0,0,-9,108667,223,23,747,7856,951,0.0040129,339,1949,1949,0,0,-9,15760,65,0,214,1183,0,0.0008375,
1286,1949,1951,5,1,834,834,4,2,360,1950,1951,1,2,-9,271628.5,243.5,599.5,15082.5,16387.5,1346.5,0.006687,2,1951,1951,0,0,-9,33398000,3249,95435,1325948,154878,44711,0.3194995,
1286,1949,1951,5,1,834,834,4,2,365,1949,1951,1,2,-9,16533685,4300,27323.33333,278554.3333,179421.6667,33408.33333,0.1738931,2,1951,1951,0,0,-9,33398000,3249,95435,1325948,154878,44711,0.3194995,
1286,1949,1951,5,1,834,834,4,2,310,1949,1951,1,2,-9,143093.3333,105,1066,8743.666667,9339.333333,1527,0.0047824,2,1951,1951,0,0,-9,33398000,3249,95435,1325948,154878,44711,0.3194995,
1286,1949,1951,5,1,834,834,4,2,355,1950,1951,1,2,-9,51917.5,204.5,6,3174,7254.5,660.5,0.00318565,345,1949,1951,0,0,-9,644286.6667,285.6666667,421,7200,16355.66667,1115.333333,0.0076468,
1286,1949,1951,5,1,834,834,4,2,310,1949,1951,1,2,-9,143093.3333,105,1066,8743.666667,9339.333333,1527,0.0047824,345,1949,1951,0,0,-9,644286.6667,285.6666667,421,7200,16355.66667,1115.333333,0.0076468,
1286,1949,1951,5,1,834,834,4,2,365,1949,1951,1,2,-9,16533685,4300,27323.33333,278554.3333,179421.6667,33408.33333,0.1738931,345,1949,1951,0,0,-9,644286.6667,285.6666667,421,7200,16355.66667,1115.333333,0.0076468,
1286,1949,1951,5,1,834,834,4,2,355,1950,1951,1,2,-9,51917.5,204.5,6,3174,7254.5,660.5,0.00318565,2,1951,1951,0,0,-9,33398000,3249,95435,1325948,154878,44711,0.3194995,
1286,1949,1951,5,1,834,834,4,2,360,1950,1951,1,2,-9,271628.5,243.5,599.5,15082.5,16387.5,1346.5,0.006687,345,1949,1951,0,0,-9,644286.6667,285.6666667,421,7200,16355.66667,1115.333333,0.0076468,
1289,1976,1976,5,3,91,91,1,1,640,1976,1976,1,1,-9,2534791,674,1469,29541,40916,9467,0.0097376,350,1976,1976,1,1,-9,1559861,186,1110,27580,9167,1829,0.0033037,
1290,1975,1975,5,3,1,1,1,1,350,1975,1975,1,2,-9,1422740,185,721,26836,9047,1788,0.0031968,640,1975,1975,0,0,-9,2091123,584,1457,27893,40026,9133,0.0089989,
1292,1974,1974,5,3,62,62,1,1,640,1974,1974,1,1,-9,1136713,574,1458,27243,39037,8799,0.0085078,350,1974,1974,1,1,-9,1049967,186,687,24509,8962,1748,0.0030408,
1293,1974,1974,1,2,33,33,1,2,640,1974,1974,1,2,-9,1136713,574,1458,27243,39037,8799,0.0085078,352,1974,1974,0,0,-9,18376,11,0,785,641,133,0.0001474,
1293,1974,1974,1,2,33,33,1,2,640,1974,1974,1,2,-9,1136713,574,1458,27243,39037,8799,0.0085078,350,1974,1974,0,0,-9,1049967,186,687,24509,8962,1748,0.0030408,
1295,1952,1952,2,2,19,19,1,1,355,1952,1952,1,1,-9,102080,190,6,3827,7275,707,0.0028586,350,1952,1952,0,0,-9,176295,171,34,305,7733,1005,0.0028355,
1300,1955,1955,5,3,67,67,1,1,770,1955,1955,1,1,-9,235629,199,11,2012,84406,4860,0.0098826,750,1955,1955,0,0,-9,401830,391,1732,31419,390149,28098,0.0451643,
1301,1956,1956,5,3,39,39,1,1,770,1956,1956,1,1,-9,165830,190,11,2635,86522,5150,0.0097849,750,1956,1956,0,0,-9,443282,400,1766,33149,397776,29366,0.0451881,
1302,1958,1959,5,1,510,510,1,1,770,1958,1959,1,1,-9,172427.5,223,10.5,2743,92055,5957,0.0102337,750,1958,1959,0,0,-9,575508.5,512.5,2157.5,39911,418795.5,32799,0.04660645,
1303,1960,1960,5,3,39,9,1,1,700,1960,1960,1,1,-9,14240,60,0,48,10775,444,0.0013066,770,1960,1960,0,0,-9,204175,223,12,3493,98737,6496,0.0103055,
1304,1961,1961,5,3,108,108,1,1,700,1961,1961,1,1,-9,14184,110,0,66,11014,462,0.0017574,770,1961,1961,0,0,-9,205858,243,12,3670,101452,6885,0.0105615,
1305,1955,1955,5,1,37,37,1,1,770,1955,1955,0,0,-9,235629,199,11,2012,84406,4860,0.0098826,700,1955,1955,1,1,-9,6504,43,0,23,9734,361,0.0011547,
1306,1950,1950,5,3,111,111,1,1,700,1950,1950,1,1,-9,4654,75,0,8,8958,284,0.0016056,770,1950,1950,0,0,-9,199398,246,3,1704,74620,3635,0.0112781,
1307,1949,1949,5,3,122,63,1,1,700,1949,1949,1,1,-9,-9,75,0,5,8854,269,0.0019794,770,1949,1949,0,0,-9,187161,256,5,537,73070,3430,0.0113594,
1308,1950,1950,5,3,111,111,1,1,750,1950,1950,0,0,-9,366073,341,1461,22425,358293,22534,0.0495623,770,1950,1950,1,1,-9,199398,246,3,1704,74620,3635,0.0112781,
1310,1962,1962,5,3,48,48,1,1,770,1962,1962,1,1,-9,196440,249,11,4608,104237,7309,0.0105211,750,1962,1962,0,0,-9,909968,800,5149,53233,452212,38268,0.0491182,
1312,1964,1966,5,1,543,513,1,1,770,1964,1966,1,1,-9,406358.6667,284,12.66666667,8512.333333,113044.3333,8216.666667,0.0110295,750,1964,1966,0,0,-9,1812286.667,1278.333333,6387.666667,62405,482623.6667,38734.33333,0.051918333,
1317,1963,1963,6,1,62,2,1,1,770,1963,1963,1,1,-9,215182,270,12,7146,107099,7732,0.0107416,750,1963,1963,0,0,-9,1530052,1083,5885,57526,462027,38423,0.0514587,
1319,1965,1965,5,3,31,31,1,1,490,1965,1965,1,2,-9,31000,25,0,356,17378,1640,0.0016092,500,1965,1965,0,0,-9,10921,6,0,73,8047,118,0.0005055,
1321,1960,1960,3,1,60,60,1,1,211,1960,1960,1,2,-9,383680,110,7141,36221,9153,869,0.0072474,490,1960,1960,0,0,-9,0,25,0,263,14106,828,0.0013258,
1322,1966,1966,6,1,41,41,1,1,483,1966,1966,1,2,-9,5777,5,0,3,3371,101,0.0002385,625,1966,1966,0,0,-9,45089,20,0,32,12625,360,0.0009207,
1323,1969,1969,6,1,34,34,1,1,482,1969,1969,1,4,-9,5878,2,0,5,1575,174,0.0001367,483,1969,1969,0,0,-9,7835,5,0,5,3568,137,0.0002418,
1324,1966,1966,5,3,1,1,3,1,580,1966,1966,1,3,-9,11343,8,0,20,6247,301,0.0004662,552,1966,1966,0,0,-9,17640,10,130,1794,4630,585,0.0005868,
1324,1966,1966,5,3,1,1,3,1,490,1966,1966,1,3,-9,32000,25,0,274,18125,1881,0.0016578,552,1966,1966,0,0,-9,17640,10,130,1794,4630,585,0.0005868,
1324,1966,1966,5,3,1,1,3,1,520,1966,1966,1,3,-9,6496,15,0,2,2555,152,0.0002865,552,1966,1966,0,0,-9,17640,10,130,1794,4630,585,0.0005868,
1325,1969,1970,6,1,342,342,1,1,490,1969,1970,1,2,-9,60500,45,0,4756.5,21101.5,3189,0.0022312,484,1969,1970,0,0,-9,7731.5,4.5,0,442.5,1246.5,145.5,0.0001402,
1326,1969,1969,7,4,53,23,1,1,484,1969,1969,0,0,-9,9463,3,0,416,1230,145,0.0001323,235,1969,1969,0,0,-9,374661,225,399,4875,9097,1114,0.0027405,
1328,1965,1965,5,3,31,1,1,1,490,1965,1965,0,0,-9,31000,25,0,356,17378,1640,0.0016092,484,1965,1965,1,2,-9,5003,4,0,107,1111,140,0.0001385,
1331,1975,1975,5,3,1,1,1,3,615,1975,1975,1,2,-9,309322,80,126,12268,16018,2808,0.0021331,600,1975,1975,0,0,-9,412831,75,1,6638,17006,5056,0.002516,
1331,1975,1975,5,3,1,1,1,3,615,1975,1975,1,2,-9,309322,80,126,12268,16018,2808,0.0021331,230,1975,1975,0,0,-9,1795321,375,11115,89898,35596,14006,0.0120049,
1331,1975,1975,5,3,1,1,1,3,615,1975,1975,1,2,-9,309322,80,126,12268,16018,2808,0.0021331,435,1975,1975,0,0,-9,27790,3,0,284,1371,0,9.27E-05,
1333,1976,1978,5,3,572,545,1,1,552,1976,1978,0,0,-9,202775,19.33333333,748.6666667,7131.666667,6523.333333,978.6666667,0.000945133,571,1976,1978,1,3,-9,3333.333333,1,0,576,762.6666667,0,4.74E-05,
1334,1975,1975,5,3,9,9,1,1,552,1975,1975,1,2,-9,116956,15,800,6165,6280,885,0.0009059,571,1975,1975,0,0,-9,0,1,0,341,712,0,4.19E-05,
1337,1976,1977,5,3,182,182,1,1,620,1976,1977,1,1,-9,1192164.5,27.5,0,9254.5,2373,1420.5,0.0011687,483,1976,1977,0,0,-9,27504.5,10,0,222.5,4164.5,240.5,0.00029255,
1339,1976,1976,5,3,1,1,1,1,471,1976,1976,1,1,-9,48464,10,0,2246,7734,688,0.0005718,481,1976,1976,0,0,-9,20114,3,0,2550,612,106,0.000117,
1340,1972,1972,6,1,110,81,1,1,411,1972,1972,1,1,-9,1000,2,0,116,270,0,2.79E-05,481,1972,1972,0,0,-9,6669,2,0,2259,532,0,8.49E-05,
1342,1973,1973,5,3,1,1,1,1,235,1973,1973,0,0,-9,678312,276,497,8336,8633,1083,0.0030673,553,1973,1973,0,0,-9,2929,5,0,1204,4974,168,0.000308,
1343,1967,1967,5,3,2,2,1,1,750,1967,1967,0,0,-9,1258579,1420,6440,71607,504162,39045,0.0507057,770,1967,1967,1,1,-9,466181,351,90,9368,119082,8262,0.0112671,
1344,1953,1954,5,3,390,390,1,1,732,1953,1954,1,1,-9,70670.5,567,1,1475.5,20715.5,3809.5,0.0080258,740,1953,1954,0,0,-9,433382,144,7706,52413.5,87335.5,25789.5,0.03064015,
1345,1954,1954,5,3,1,1,1,1,732,1954,1954,1,1,-9,58797,630,1,1534,20908,3932,0.0084658,740,1954,1954,0,0,-9,429720,165,7750,52243,87976,26766,0.0310522,
1346,1955,1955,5,3,123,123,1,1,732,1955,1955,1,2,-9,80684,730,11,1996,21424,4215,0.0092597,740,1955,1955,0,0,-9,377688,196,9408,52068,89020,28955,0.0299872,
1347,1958,1964,5,3,2220,2220,1,1,732,1958,1964,1,2,-9,111518.8571,616.7142857,87.42857143,8029.714286,25695.71429,6118.428571,0.009163286,740,1958,1964,0,0,-9,556945.5714,244.7142857,25428.42857,107908.5714,94141,39651.14286,0.037603514,
1350,1958,1960,5,3,397,397,1,1,816,1958,1960,1,3,-9,-9,230,0,1606,15560,1175.666667,0.004079533,812,1958,1960,0,0,-9,7183.666667,27.66666667,0,0,2279.666667,108,0.000422933,
1351,1966,1966,3,3,41,41,1,2,438,1966,1966,0,0,-9,13008,9,0,22,3608,189,0.0003122,437,1966,1966,0,0,-9,13109,6,0,34,4703,302,0.0003772,
1351,1966,1966,3,3,41,41,1,2,438,1966,1966,0,0,-9,13008,9,0,22,3608,189,0.0003122,452,1966,1966,0,0,-9,29835,30,0,71,7995,683,0.0008422,
1352,1967,1967,6,1,221,221,1,1,438,1967,1967,0,0,-9,14009,5,0,25,3702,197,0.0002829,437,1967,1967,0,0,-9,16711,5,0,39,4890,318,0.0003769,
1353,1962,1973,6,1,4059,4059,3,6,816,1962,1973,1,3,-9,365031.1667,398.5,186,3931.5,20011.16667,1522.25,0.004799617,2,1962,1973,0,0,-9,68468920,2887.75,116132.5833,1988770.083,199595.4167,52618.66667,0.192955658,
1353,1962,1973,6,1,4059,4059,3,6,816,1962,1973,1,3,-9,365031.1667,398.5,186,3931.5,20011.16667,1522.25,0.004799617,200,1962,1962,0,0,-9,5092642,475,20820,240903,53292,18627,0.0376892,
1353,1962,1973,6,1,4059,4059,3,6,816,1962,1973,1,3,-9,365031.1667,398.5,186,3931.5,20011.16667,1522.25,0.004799617,800,1962,1973,0,0,-9,164606.0833,153.0833333,47.75,7707.166667,33737.33333,2202.083333,0.003591867,
1353,1962,1973,6,1,4059,4059,3,6,710,1962,1964,0,0,-9,10957046.67,2516.666667,7976.666667,164703,697017,89794.33333,0.106913767,812,1962,1973,0,0,-9,30063.41667,73.33333333,0,547.0833333,2801,143.8333333,0.000742158,
1353,1962,1973,6,1,4059,4059,3,6,816,1962,1973,1,3,-9,365031.1667,398.5,186,3931.5,20011.16667,1522.25,0.004799617,812,1962,1973,0,0,-9,30063.41667,73.33333333,0,547.0833333,2801,143.8333333,0.000742158,
1353,1962,1973,6,1,4059,4059,3,6,710,1962,1964,0,0,-9,10957046.67,2516.666667,7976.666667,164703,697017,89794.33333,0.106913767,200,1962,1962,0,0,-9,5092642,475,20820,240903,53292,18627,0.0376892,
1353,1962,1973,6,1,4059,4059,3,6,365,1962,1962,0,0,-9,49976192,3000,78307,702972,221730,55680,0.1763372,920,1962,1962,0,0,-9,73448,12,0,2135,2482,467,0.000553,
1353,1962,1973,6,1,4059,4059,3,6,365,1962,1962,0,0,-9,49976192,3000,78307,702972,221730,55680,0.1763372,2,1962,1973,0,0,-9,68468920,2887.75,116132.5833,1988770.083,199595.4167,52618.66667,0.192955658,
1353,1962,1973,6,1,4059,4059,3,6,365,1962,1962,0,0,-9,49976192,3000,78307,702972,221730,55680,0.1763372,200,1962,1962,0,0,-9,5092642,475,20820,240903,53292,18627,0.0376892,
1353,1962,1973,6,1,4059,4059,3,6,710,1962,1964,0,0,-9,10957046.67,2516.666667,7976.666667,164703,697017,89794.33333,0.106913767,800,1962,1973,0,0,-9,164606.0833,153.0833333,47.75,7707.166667,33737.33333,2202.083333,0.003591867,
1353,1962,1973,6,1,4059,4059,3,6,816,1962,1973,1,3,-9,365031.1667,398.5,186,3931.5,20011.16667,1522.25,0.004799617,900,1962,1962,0,0,-9,456385,49,4190,40916,10742,6238,0.0070519,
1353,1962,1973,6,1,4059,4059,3,6,365,1962,1962,0,0,-9,49976192,3000,78307,702972,221730,55680,0.1763372,800,1962,1973,0,0,-9,164606.0833,153.0833333,47.75,7707.166667,33737.33333,2202.083333,0.003591867,
1353,1962,1973,6,1,4059,4059,3,6,710,1962,1964,0,0,-9,10957046.67,2516.666667,7976.666667,164703,697017,89794.33333,0.106913767,920,1962,1962,0,0,-9,73448,12,0,2135,2482,467,0.000553,
1353,1962,1973,6,1,4059,4059,3,6,365,1962,1962,0,0,-9,49976192,3000,78307,702972,221730,55680,0.1763372,812,1962,1973,0,0,-9,30063.41667,73.33333333,0,547.0833333,2801,143.8333333,0.000742158,
1353,1962,1973,6,1,4059,4059,3,6,816,1962,1973,1,3,-9,365031.1667,398.5,186,3931.5,20011.16667,1522.25,0.004799617,920,1962,1962,0,0,-9,73448,12,0,2135,2482,467,0.000553,
1353,1962,1973,6,1,4059,4059,3,6,710,1962,1964,0,0,-9,10957046.67,2516.666667,7976.666667,164703,697017,89794.33333,0.106913767,900,1962,1962,0,0,-9,456385,49,4190,40916,10742,6238,0.0070519,
1353,1962,1973,6,1,4059,4059,3,6,710,1962,1964,0,0,-9,10957046.67,2516.666667,7976.666667,164703,697017,89794.33333,0.106913767,2,1962,1973,0,0,-9,68468920,2887.75,116132.5833,1988770.083,199595.4167,52618.66667,0.192955658,
1353,1962,1973,6,1,4059,4059,3,6,365,1962,1962,0,0,-9,49976192,3000,78307,702972,221730,55680,0.1763372,900,1962,1962,0,0,-9,456385,49,4190,40916,10742,6238,0.0070519,
1360,1969,1970,9,3,356,356,1,1,816,1969,1970,1,2,-9,545102,464.5,325,3930.5,20935,1698.5,0.00558955,811,1969,1970,1,2,-9,81076.5,85,0,1250.5,6875,404,0.0010747,
1361,1964,1964,5,3,5,5,1,1,517,1964,1964,1,3,-9,3600,2,0,2,3020,0,0.0001759,516,1964,1964,1,3,-9,2378,2,0,0,3147,0,0.0001811,
1362,1973,1973,4,1,130,130,1,2,516,1973,1973,1,3,-9,6048,3,0,265,3545,0,0.0001805,510,1973,1973,0,0,-9,55686,25,0,5822,14372,597,0.0010534,
1362,1973,1973,4,1,130,130,1,2,516,1973,1973,1,3,-9,6048,3,0,265,3545,0,0.0001805,517,1973,1973,1,3,-9,6700,4,0,1470,3992,0,0.0002287,
1363,1960,1961,5,1,126,126,3,3,816,1960,1961,1,3,-9,87495.5,245,0,2062,16350,1249.5,0.00401845,800,1961,1961,0,0,-9,69678,80,7,56,27446,2024,0.0030194,
1363,1960,1961,5,1,126,126,3,3,365,1960,1961,0,0,-9,40311496,3300,68025,644949.5,216237,52336,0.1727745,800,1961,1961,0,0,-9,69678,80,7,56,27446,2024,0.0030194,
1363,1960,1961,5,1,126,126,3,3,710,1961,1961,0,0,-9,7953200,2200,8700,206584,669392,74775,0.1049435,800,1961,1961,0,0,-9,69678,80,7,56,27446,2024,0.0030194,
1363,1960,1961,5,1,126,126,3,3,710,1961,1961,0,0,-9,7953200,2200,8700,206584,669392,74775,0.1049435,812,1960,1961,0,0,-9,14694,42,0,0,2365,112.5,0.0005575,
1363,1960,1961,5,1,126,126,3,3,710,1961,1961,0,0,-9,7953200,2200,8700,206584,669392,74775,0.1049435,2,1961,1961,0,0,-9,47808000,2307,88917,1447002,183691,50941,0.2106549,
1363,1960,1961,5,1,126,126,3,3,365,1960,1961,0,0,-9,40311496,3300,68025,644949.5,216237,52336,0.1727745,812,1960,1961,0,0,-9,14694,42,0,0,2365,112.5,0.0005575,
1363,1960,1961,5,1,126,126,3,3,816,1960,1961,1,3,-9,87495.5,245,0,2062,16350,1249.5,0.00401845,2,1961,1961,0,0,-9,47808000,2307,88917,1447002,183691,50941,0.2106549,
1363,1960,1961,5,1,126,126,3,3,365,1960,1961,0,0,-9,40311496,3300,68025,644949.5,216237,52336,0.1727745,2,1961,1961,0,0,-9,47808000,2307,88917,1447002,183691,50941,0.2106549,
1363,1960,1961,5,1,126,126,3,3,816,1960,1961,1,3,-9,87495.5,245,0,2062,16350,1249.5,0.00401845,812,1960,1961,0,0,-9,14694,42,0,0,2365,112.5,0.0005575,
1364,1972,1972,5,3,1,1,1,1,235,1972,1972,1,2,-9,594054,255,431,8221,8630,1081,0.0029518,510,1972,1972,0,0,-9,38359,25,0,5554,13996,505,0.0010282,
1366,1965,1965,7,1,12,12,1,1,501,1965,1965,1,2,-9,9801,16,0,40,9749,554,0.0007977,500,1965,1965,0,0,-9,10921,6,0,73,8047,118,0.0005055,
1367,1973,1973,5,3,1,1,1,1,500,1973,1973,1,1,-9,59246,12,14,2291,10810,411,0.0007143,501,1973,1973,0,0,-9,36000,8,0,9970,12504,931,0.0010018,
1368,1976,1976,5,3,192,192,1,1,500,1976,1976,1,1,-9,99788,25,8,2425,11943,472,0.0008206,501,1976,1976,0,0,-9,54000,9,0,10776,13853,1003,0.0010245,
1369,1959,1959,5,3,1,1,1,1,770,1959,1959,0,0,-9,183490,223,11,2645,93195,6130,0.0102721,775,1959,1959,0,0,-9,85852,67,0,1172,21289,1124,0.0024664,
1374,1950,1953,5,3,1239,1209,1,1,713,1950,1953,0,0,-9,106979.5,475,16.25,2128,7939.25,1642,0.005879825,775,1950,1953,0,0,-9,42149,9.5,0,349.5,18310.25,981,0.002120425,
1376,1975,1975,6,1,133,133,1,1,800,1975,1975,0,0,-9,512193,227,236,21913,41869,4178,0.0046992,812,1975,1975,0,0,-9,19000,46,0,1699,3024,194,0.0004933,
1377,1976,1976,8,3,1,1,1,1,666,1976,1976,1,2,-9,3548631,172,70,11974,3533,1483,0.0032041,500,1976,1976,0,0,-9,99788,25,8,2425,11943,472,0.0008206,
1378,1967,1967,5,3,171,171,1,2,520,1967,1967,1,1,-9,7532,16,0,2,2610,164,0.0002919,501,1967,1967,0,0,-9,15962,16,0,50,10122,642,0.0007982,
1378,1967,1967,5,3,171,171,1,2,520,1967,1967,1,1,-9,7532,16,0,2,2610,164,0.0002919,530,1967,1967,0,0,-9,42120,45,0,39,22871,831,0.0016984,
1379,1964,1971,5,3,2599,2599,2,1,2,1964,1969,1,2,-9,68039669.33,3137.833333,119836,1881922.667,197474.5,51199,0.203850333,731,1964,1971,1,3,-9,519705.75,401.75,1682.75,22575.5,13155.625,1051.625,0.005313438,
1379,1964,1971,5,3,2599,2599,2,1,365,1969,1969,0,0,-9,68053000,4200,110330,1170302,240554,74480,0.1703317,731,1964,1971,1,3,-9,519705.75,401.75,1682.75,22575.5,13155.625,1051.625,0.005313438,
1379,1964,1971,5,3,2599,2599,2,1,732,1964,1971,1,3,-9,206930.5,613.875,317.125,20529,30470.25,8166.25,0.008833288,731,1964,1971,1,3,-9,519705.75,401.75,1682.75,22575.5,13155.625,1051.625,0.005313438,
1380,1971,1971,5,3,333,333,1,1,500,1971,1971,1,1,-9,52670,14,16,2258,10127,371,0.0007225,510,1971,1971,0,0,-9,30379,20,0,5515,13630,419,0.000978,
1381,1972,1973,5,1,192,192,2,1,500,1972,1973,1,1,-9,61962.5,12.5,12.5,2291.5,10636,401,0.0007188,510,1972,1973,0,0,-9,47022.5,25,0,5688,14184,551,0.0010408,
1381,1972,1973,5,1,192,192,2,1,620,1972,1972,0,0,-9,261477,20,0,1778,1984,825,0.0006069,510,1972,1973,0,0,-9,47022.5,25,0,5688,14184,551,0.0010408,
1382,1974,1975,5,3,421,421,1,3,500,1974,1975,1,1,-9,80792.5,25,10,2341.5,11360.5,441.5,0.00080585,625,1974,1974,0,0,-9,112579,35,0,9581,15337,1129,0.0013374,
1382,1974,1975,5,3,421,421,1,3,500,1974,1975,1,1,-9,80792.5,25,10,2341.5,11360.5,441.5,0.00080585,551,1974,1975,0,0,-9,60500,16,0,5665.5,4822,1289,0.00070315,
1382,1974,1975,5,3,421,421,1,3,500,1974,1975,1,1,-9,80792.5,25,10,2341.5,11360.5,441.5,0.00080585,510,1974,1975,0,0,-9,91986.5,22.5,0,7148.5,15035,537,0.00105415,
1384,1974,1974,8,3,15,15,1,1,433,1974,1974,1,4,-9,21572,7,0,1680,4852,942,0.000491,420,1974,1974,0,0,-9,0,0,0,75,510,0,2.29E-05,
1385,1969,1971,5,3,522,493,1,2,235,1969,1971,1,2,-9,443324.6667,233.3333333,397.6666667,6583.666667,8928.333333,1089.333333,0.0028107,433,1969,1971,0,0,-9,16694,7,0,1274,4399,721.3333333,0.0004662,
1385,1969,1971,5,3,522,493,1,2,235,1969,1971,1,2,-9,443324.6667,233.3333333,397.6666667,6583.666667,8928.333333,1089.333333,0.0028107,438,1970,1970,0,0,-9,15000,9,0,2718,3900,229,0.0003633,
1386,1973,1973,5,3,1,1,1,1,235,1973,1973,0,0,-9,678312,276,497,8336,8633,1083,0.0030673,438,1973,1973,1,2,-9,17000,17,0,2723,4057,258,0.0004026,
1387,1961,1961,5,3,31,1,1,1,235,1961,1961,1,2,-9,170725,75,6,2829,8938,1150,0.0018871,433,1961,1961,0,0,-9,3000,4,0,19,3578,409,0.0003788,
1389,1972,1972,5,3,1,1,1,1,235,1972,1972,1,2,-9,594054,255,431,8221,8630,1081,0.0029518,433,1972,1972,0,0,-9,19127,7,0,1595,4655,857,0.0004912,
1390,1972,1973,7,3,173,173,1,1,235,1972,1973,1,2,-9,636183,265.5,464,8278.5,8631.5,1082,0.00300955,551,1972,1973,0,0,-9,64500,15,0,4480,4548.5,1201,0.0006919,
1391,1971,1971,7,3,41,41,1,1,235,1971,1971,1,2,-9,518978,245,409,7559,8644,1078,0.0029034,551,1971,1971,0,0,-9,62000,13,0,3679,4358,1039,0.0006488,
1392,1966,1969,5,1,1178,1178,1,1,235,1966,1969,1,2,-9,332993.25,206.25,324.75,3947.5,9106,1129.75,0.00267385,551,1966,1969,0,0,-9,40463.5,10.75,0,1549.25,3958.5,530.75,0.000484925,
1396,1974,1974,5,3,51,51,2,1,560,1974,1974,0,0,-9,964228,45,5834,92472,24997,6492,0.0062764,551,1974,1974,1,3,-9,59000,16,0,5576,4751,1267,0.0007019,
1396,1974,1974,5,3,51,51,2,1,552,1974,1974,0,0,-9,102017,15,500,6491,6080,844,0.0008184,551,1974,1974,1,3,-9,59000,16,0,5576,4751,1267,0.0007019,
1397,1973,1973,5,3,157,157,2,1,552,1973,1973,0,0,-9,76823,11,400,6720,5890,809,0.0007689,551,1973,1973,1,3,-9,52000,16,0,4859,4614,1223,0.0006947,
1397,1973,1973,5,3,157,157,2,1,560,1973,1973,0,0,-9,632491,40,5630,88579,24333,6128,0.0060136,551,1973,1973,1,3,-9,52000,16,0,4859,4614,1223,0.0006947,
1399,1969,1969,5,3,4,4,1,1,552,1969,1969,0,0,-9,21560,11,140,2591,5130,677,0.0006084,551,1969,1969,1,3,-9,37239,11,0,1552,4125,713,0.0005169,
1400,1968,1968,5,3,113,113,1,1,560,1968,1968,1,2,-9,332448,55,4060,66839,21292,4602,0.005887,551,1968,1968,0,0,-9,49006,11,0,1704,4010,588,0.0005062,
1401,1966,1966,5,3,22,22,1,1,551,1966,1966,1,3,-9,35284,11,0,1299,3797,360,0.0004453,552,1966,1966,0,0,-9,17640,10,130,1794,4630,585,0.0005868,
1403,1968,1968,5,3,5,5,1,1,625,1968,1968,1,2,-9,55428,20,0,1043,13195,400,0.0009437,500,1968,1968,0,0,-9,19882,15,21,197,9130,146,0.0006046,
1404,1971,1971,5,3,2,2,1,1,625,1971,1971,1,2,-9,109132,35,0,8760,14235,756,0.0013057,500,1971,1971,0,0,-9,52670,14,16,2258,10127,371,0.0007225,
1406,1969,1969,5,3,35,35,1,1,230,1969,1969,0,0,-9,280639,365,5981,61024,33427,10648,0.0101968,411,1969,1969,0,0,-9,3530,1,0,2,286,0,2.28E-05,
1407,1963,1964,3,3,31,31,1,1,434,1963,1964,1,1,-9,3382.5,2,0,2,2262,107,0.00017085,436,1963,1964,0,0,-9,1809,2,0,2,3376.5,0,0.0001948,
1408,1966,1966,7,1,7,7,1,1,452,1966,1966,1,2,-9,29835,30,0,71,7995,683,0.0008422,438,1966,1966,0,0,-9,13008,9,0,22,3608,189,0.0003122,
1410,1962,1962,5,3,1,1,1,1,435,1962,1962,1,1,-9,3000,0,0,0,1030,0,5.94E-05,432,1962,1962,1,1,-9,9196,3,0,2,4588,144,0.0003315,
1411,1974,1975,5,3,215,186,1,1,432,1974,1975,1,1,-9,15270,8,0,1087,6100.5,374,0.00041005,439,1974,1975,0,0,-9,12167.5,5,0,1602,5542.5,127.5,0.00032415,
1418,1962,1962,5,3,13,13,1,1,452,1962,1962,1,2,-9,27421,10,0,53,7148,562,0.0006874,461,1962,1962,0,0,-9,585,1,0,1,1520,0,9.16E-05,
