dispnum3,styear,endyear,outcome,settle,hiact,maxdur,mindur,numa,numb,conttype,a_ccode,a_styear,a_endyear,a_revstate,a_revtype1,a_revtype2,a_milex,a_milper,a_irst,a_pec,a_tpop,a_upop,a_cinc,b_ccode,b_styear,b_endyear,b_revstate,b_revtype1,b_revtype2,b_milex,b_milper,b_irst,b_pec,b_tpop,b_upop,b_cinc
135,1861,1867,2,2,20,1924,1924,3,1,0,200,1861,1862,1,3,-9,24803.499999999985,310.50000000000011,3888.9999999999986,82254.500000000029,29110.499999999996,5822.0,0.25449174999999985,70,1861,1867,0,0,-9,672.28571428571365,24.571428571428577,0.0,64.28571428571432,8785.7142857142826,211.00000000000011,0.0056168142857142868
1520,1862,1862,5,3,17,43,43,1,1,1,100,1862,1862,1,3,-9,-9.0,1.0,0.0,0.0,2608.0,0.0,0.0007045,130,1862,1862,1,3,-9,-9.0,0.0,0.0,0.0,986.0,0.0,0.0002503
1589,1862,1862,5,3,11,61,2,1,1,1,140,1862,1862,1,1,-9,-9.0,18.0,0.0,172.0,8678.0,179.0,0.0047633,150,1862,1862,0,0,-9,-9.0,15.0,0.0,0.0,476.0,0.0,0.0007572
1595,1862,1863,5,3,7,185,185,1,2,0,230,1862,1863,1,4,-9,4500.0,113.00000000000007,46.500000000000014,940.5,15779.999999999995,816.50000000000023,0.017985099999999993,135,1862,1863,0,0,-9,1102.0000000000009,13.0,0.0,0.0,2500.0,0.0,0.00178445
1595,1862,1863,5,3,7,185,185,1,2,0,230,1862,1863,1,4,-9,4500.0000000000009,112.99999999999997,46.499999999999986,940.49999999999977,15779.999999999996,816.50000000000011,0.0179851,155,1862,1863,0,0,-9,-9.0,4.0,0.0,61.999999999999993,1706.4999999999998,111.5,0.00164095
13,1863,1863,1,2,15,134,134,3,1,0,200,1863,1863,1,2,-9,22204.0,312.0,4582.0,87608.0,29471.0,6033.0,0.2509915,740,1863,1863,0,0,-9,-9.0,0.0,0.0,0.0,33091.0,1850.0,0.0242581
1502,1863,1863,5,3,15,334,277,1,1,1,155,1863,1863,1,1,-9,-9.0,4.0,0.0,64.0,1725.0,112.0,0.0016307,145,1863,1863,0,0,-9,-9.0,2.0,0.0,0.0,1237.0,0.0,0.0003911
1519,1863,1863,1,1,20,128,98,1,1,1,100,1863,1863,1,3,-9,-9.0,4.0,0.0,0.0,2644.0,0.0,0.0008254,130,1863,1863,0,0,-9,-9.0,0.0,0.0,0.0,998.0,0.0,0.0002535
194,1863,1864,1,2,20,461,461,7,2,5,255,1863,1864,1,1,-9,5511.9999999999991,214.00000000000003,858.99999999999989,19905.000000000011,19124.0,911.49999999999966,0.056031899999999982,200,1863,1864,0,0,-9,22040.999999999985,301.0,4713.5000000000045,89029.000000000015,29575.999999999996,6105.4999999999991,0.24719329999999981
194,1863,1864,1,2,20,461,461,7,2,4,255,1863,1864,1,1,-9,5512.0000000000009,213.99999999999997,859.00000000000023,19904.999999999996,19124.0,911.50000000000011,0.056031900000000016,390,1863,1864,0,0,-9,615.49999999999977,28.499999999999996,0.0,266.0,2203.5,162.99999999999994,0.0031454500000000006
194,1863,1864,1,2,20,461,461,7,2,1,255,1863,1864,1,1,-9,5512.0000000000009,213.99999999999997,859.00000000000023,19904.999999999996,19124.0,911.50000000000011,0.056031900000000016,390,1863,1864,0,0,-9,615.49999999999977,28.499999999999996,0.0,266.0,2203.5,162.99999999999994,0.0031454500000000006
381,1864,1864,6,1,7,9,9,1,1,1,255,1864,1864,1,2,-9,5576.0,212.0,905.0,21260.0,19255.0,946.0,0.0567315,269,1864,1864,0,0,-9,342.0,27.0,10.0,2564.0,2322.0,146.0,0.0051885
502,1864,1864,6,1,7,161,161,1,2,1,255,1864,1864,1,1,-9,5576.0,212.0,905.0,21260.0,19255.0,946.0,0.0567315,240,1864,1864,0,0,-9,403.0,27.0,50.0,214.0,1924.0,0.0,0.002522
502,1864,1864,6,1,7,161,161,1,2,1,255,1864,1864,1,1,-9,5576.0,212.0,905.0,21260.0,19255.0,946.0,0.0567315,269,1864,1864,0,0,-9,342.0,27.0,10.0,2564.0,2322.0,146.0,0.0051885
1563,1864,1865,6,1,14,298,298,1,2,0,230,1864,1865,1,4,-9,5200.4999999999991,121.00000000000001,50.500000000000007,957.99999999999977,15890.000000000002,864.00000000000011,0.01940214999999999,155,1864,1864,0,0,-9,401.0,4.0,0.0,62.0,1757.0,113.0,0.0015757
2014,1864,1864,5,3,1,1,1,1,1,0,2,1864,1864,1,2,-9,157390.0,1032.0,1031.0,22597.0,34863.0,3156.0,0.1929127,230,1864,1864,0,0,-9,5211.0,118.0,51.0,943.0,15860.0,852.0,0.0176745
1563,1864,1865,6,1,14,298,298,1,2,0,230,1864,1865,1,4,-9,5200.4999999999991,120.99999999999994,50.5,958.0,15890.000000000013,864.00000000000011,0.01940215,135,1864,1865,0,0,-9,-9.0,18.0,0.0,0.0,2537.9999999999995,0.0,0.0013066500000000006
224,1865,1865,4,3,7,21,21,3,1,0,200,1865,1865,1,2,-9,20976.0,296.0,4882.0,93014.0,29925.0,6327.0,0.2564121,740,1865,1865,0,0,-9,-9.0,0.0,0.0,0.0,33464.0,1922.0,0.0241835
224,1865,1865,4,3,7,21,21,3,1,0,210,1865,1865,1,2,-9,1841.0,39.0,0.0,1451.0,3510.0,380.0,0.008076,740,1865,1865,0,0,-9,-9.0,0.0,0.0,0.0,33464.0,1922.0,0.0241835
224,1865,1865,4,3,7,21,21,3,1,0,220,1865,1865,1,2,-9,23844.0,479.0,1204.0,18470.0,38020.0,3088.0,0.1106782,740,1865,1865,0,0,-9,-9.0,0.0,0.0,0.0,33464.0,1922.0,0.0241835
1482,1865,1866,5,3,20,463,436,1,4,0,230,1865,1866,1,4,-9,5088.4999999999973,115.50000000000003,44.499999999999993,947.5,15949.999999999998,888.50000000000023,0.020783499999999996,135,1865,1866,0,0,-9,520.0,18.0,0.0,0.0,2552.9999999999991,0.0,0.0018447500000000003
1482,1865,1866,5,3,20,463,436,1,4,0,230,1865,1866,1,4,-9,5088.5000000000009,115.49999999999999,44.499999999999993,947.50000000000011,15949.999999999998,888.50000000000023,0.020783500000000007,155,1865,1866,0,0,-9,-9.0,4.0,0.0,62.000000000000007,1813.5000000000005,115.49999999999997,0.00163765
1482,1865,1866,5,3,20,463,436,1,4,0,230,1865,1866,1,4,-9,5088.4999999999991,115.50000000000001,44.499999999999993,947.49999999999989,15950.000000000002,888.50000000000023,0.020783499999999993,145,1866,1866,0,0,-9,-9.0,2.0,0.0,0.0,1275.0,0.0,0.0004185
1482,1865,1866,5,3,20,463,436,1,4,0,230,1865,1866,1,4,-9,5088.5,115.50000000000001,44.499999999999986,947.50000000000011,15950.000000000002,888.50000000000011,0.0207835,130,1866,1866,0,0,-9,-9.0,0.0,0.0,0.0,1036.0,0.0,0.0002637
1800,1865,1866,4,3,7,196,196,1,1,0,2,1865,1866,1,2,-9,24146.000000000007,570.0,1034.9999999999998,24751.999999999985,36119.499999999978,3376.5000000000027,0.11681845000000002,220,1865,1866,0,0,-9,24012.999999999993,468.49999999999994,1232.0,19297.000000000004,38049.999999999964,2866.0,0.10999930000000002
1576,1866,1866,5,3,7,31,1,1,1,1,350,1866,1866,1,2,-9,309.0,13.0,0.0,52.0,1408.0,0.0,0.0011814,640,1866,1866,0,0,-9,3640.0,160.0,10.0,39.0,33373.0,776.0,0.0226418
1576,1866,1866,5,3,7,31,1,1,1,2,350,1866,1866,1,2,-9,309.0,13.0,0.0,52.0,1408.0,0.0,0.0011814,640,1866,1866,0,0,-9,3640.0,160.0,10.0,39.0,33373.0,776.0,0.0226418
1600,1866,1866,5,3,7,31,1,1,1,1,145,1866,1866,1,1,-9,-9.0,2.0,0.0,0.0,1275.0,0.0,0.0004185,160,1866,1866,1,1,-9,-9.0,15.0,0.0,182.0,1616.0,169.0,0.0026791
1714,1866,1866,5,3,7,5,5,1,1,0,2,1866,1866,1,2,-9,17821.0,77.0,1225.0,26846.0,36538.0,3452.0,0.0981717,230,1866,1866,0,0,-9,4987.0,107.0,39.0,922.0,15980.0,901.0,0.0204372
1575,1868,1869,5,1,17,80,80,1,1,2,350,1868,1869,1,2,-9,346.0,16.0,0.0,52.499999999999957,1440.9999999999998,0.0,0.00139605,640,1868,1869,0,0,-9,4738.4999999999991,137.99999999999997,10.0,58.500000000000014,33595.000000000007,791.00000000000023,0.023195550000000002
1575,1868,1869,5,1,17,80,80,1,1,1,350,1868,1869,1,2,-9,346.0,16.0,0.0,52.499999999999957,1440.9999999999998,0.0,0.00139605,640,1868,1869,0,0,-9,4738.4999999999991,137.99999999999997,10.0,58.500000000000014,33595.000000000007,791.00000000000023,0.023195550000000002
1532,1869,1869,5,3,7,30,1,1,1,0,2,1869,1869,1,2,-9,16559.0,52.0,1739.0,35983.0,39051.0,3949.0,0.1080056,41,1869,1869,0,0,-9,-9.0,4.0,0.0,0.0,592.0,0.0,0.0003456
220,1870,1870,4,3,10,73,73,3,1,0,220,1870,1870,1,2,-9,59066.0,452.0,1178.0,18950.0,38440.0,3342.0,0.1273982,710,1870,1870,0,0,-9,-9.0,1000.0,10.0,0.0,346694.0,-9.0,0.1706882
3642,1870,1871,1,2,17,365,305,1,1,1,365,1870,1871,1,1,-9,21151.000000000007,751.50000000000011,359.0,1791.5000000000002,84950.000000000044,1773.0000000000005,0.0807787,710,1870,1871,0,0,-9,-9.0,1000.0,10.0,0.0,347685.49999999994,-9.0,0.16220305000000002
2721,1871,1872,6,1,14,185,185,1,1,2,365,1871,1872,1,1,-9,23766.500000000007,795.5,379.50000000000011,2100.0,86000.000000000015,1918.9999999999993,0.089287550000000077,740,1871,1872,0,0,-9,1257.0,18.500000000000014,0.0,11.499999999999996,34708.500000000022,2101.0000000000009,0.02111695
2721,1871,1872,6,1,14,185,185,1,1,3,365,1871,1872,1,1,-9,23766.500000000007,795.5,379.50000000000011,2100.0,86000.000000000015,1918.9999999999993,0.089287550000000077,740,1871,1872,0,0,-9,1257.0,18.500000000000014,0.0,11.499999999999996,34708.500000000022,2101.0000000000009,0.02111695
3247,1871,1872,1,2,14,215,155,1,1,1,365,1871,1872,1,1,-9,23766.499999999996,795.50000000000011,379.50000000000023,2100.0,86000.000000000029,1919.0000000000007,0.08928755,710,1871,1872,0,0,-9,-9.0,1000.0,10.0,0.0,349673.50000000012,-9.0,0.16101914999999992
1527,1872,1872,6,1,10,71,41,1,1,1,140,1872,1872,1,1,-9,2763.0,31.0,0.0,249.0,10099.0,407.0,0.0090675,160,1872,1872,1,1,-9,115.0,6.0,0.0,240.0,1963.0,200.0,0.002065
256,1873,1873,3,1,15,11,11,1,2,0,230,1873,1873,1,2,-9,10056.0,100.0,43.0,1325.0,16030.0,781.0,0.0239106,200,1873,1873,0,0,-9,20867.0,252.0,6671.0,117821.0,32177.0,7688.0,0.2324554
256,1873,1873,3,1,15,11,11,1,2,0,230,1873,1873,1,2,-9,10056.0,100.0,43.0,1325.0,16030.0,781.0,0.0239106,2,1873,1873,0,0,-9,15014.0,43.0,2602.0,53674.0,43006.0,4667.0,0.1162688
1508,1873,1873,5,3,17,69,69,1,1,1,155,1873,1873,1,1,-9,711.0,5.0,0.0,86.0,2009.0,126.0,0.0021311,160,1873,1873,1,1,-9,175.0,7.0,0.0,233.0,2017.0,207.0,0.0021499
1547,1873,1873,5,3,12,42,42,1,1,1,2,1873,1873,1,2,-9,15014.0,43.0,2602.0,53674.0,43006.0,4667.0,0.1162688,70,1873,1873,0,0,-9,2087.0,20.0,0.0,91.0,9452.0,242.0,0.0063916
2199,1873,1873,5,3,1,30,1,1,1,5,740,1873,1873,1,2,-9,1889.0,40.0,0.0,16.0,34985.0,2135.0,0.0223603,710,1873,1873,0,0,-9,-9.0,1000.0,10.0,0.0,352674.0,-9.0,0.1667051
2199,1873,1873,5,3,1,30,1,1,1,4,740,1873,1873,1,2,-9,1889.0,40.0,0.0,16.0,34985.0,2135.0,0.0223603,710,1873,1873,0,0,-9,-9.0,1000.0,10.0,0.0,352674.0,-9.0,0.1667051
1489,1874,1874,4,1,16,231,231,1,1,4,740,1874,1874,1,2,-9,2283.0,41.0,3.0,223.0,35154.0,2156.0,0.0227361,710,1874,1874,0,0,-9,-9.0,1000.0,10.0,0.0,354690.0,-9.0,0.1682995
1489,1874,1874,4,1,16,231,231,1,1,5,740,1874,1874,1,2,-9,2283.0,41.0,3.0,223.0,35154.0,2156.0,0.0227361,710,1874,1874,0,0,-9,-9.0,1000.0,10.0,0.0,354690.0,-9.0,0.1682995
1526,1874,1874,5,3,7,1,1,1,1,1,140,1874,1874,1,4,-9,3182.0,34.0,0.0,237.0,10486.0,480.0,0.0096328,160,1874,1874,0,0,-9,115.0,7.0,0.0,253.0,2073.0,216.0,0.0021266
1545,1875,1875,5,1,12,84,84,1,1,1,2,1875,1875,1,2,-9,11720.0,38.0,2057.0,52194.0,45073.0,5064.0,0.1069647,70,1875,1875,0,0,-9,2185.0,22.0,10.0,96.0,9608.0,249.0,0.0066227
2044,1875,1876,6,1,7,259,259,1,1,1,160,1875,1875,1,4,-9,90.0,7.0,0.0,263.0,2132.0,224.0,0.0021031,140,1875,1875,0,0,-9,3075.0,24.0,0.0,258.0,10687.0,520.0,0.0092427
2200,1875,1875,4,3,14,287,257,1,1,4,740,1875,1875,1,1,-9,1957.0,41.0,2.0,593.0,35316.0,2177.0,0.0222555,710,1875,1875,0,0,-9,-9.0,1000.0,10.0,0.0,356718.0,-9.0,0.166604
2200,1875,1875,4,3,14,287,257,1,1,5,740,1875,1875,1,1,-9,1957.0,41.0,2.0,593.0,35316.0,2177.0,0.0222555,710,1875,1875,0,0,-9,-9.0,1000.0,10.0,0.0,356718.0,-9.0,0.166604
2320,1875,1875,5,3,14,245,185,1,1,1,145,1875,1875,1,1,-9,-9.0,3.0,0.0,0.0,1398.0,0.0,0.000478,135,1875,1875,1,1,-9,-9.0,10.0,0.0,0.0,2684.0,100.0,0.0017281
1533,1876,1876,1,2,20,85,57,1,1,1,90,1876,1876,1,3,-9,-9.0,3.0,0.0,0.0,581.0,0.0,0.0002735,92,1876,1876,0,0,-9,164.0,1.0,0.0,0.0,555.0,0.0,0.0002963
1633,1876,1876,5,3,15,98,98,1,1,1,155,1876,1876,1,1,-9,544.0,4.0,0.0,95.0,2097.0,140.0,0.0018039,160,1876,1876,1,1,-9,100.0,10.0,0.0,270.0,2192.0,233.0,0.0022106
1750,1876,1876,4,3,7,25,25,1,1,0,200,1876,1876,1,2,-9,22307.0,244.0,6661.0,120198.0,33200.0,8315.0,0.2349572,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,1,1,3,1,1,300,1876,1876,1,2,-9,10838.0,278.0,400.0,7331.0,36708.0,1405.0,0.0440072,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,1,1,3,1,1,365,1876,1876,1,2,-9,34424.0,859.0,443.0,3298.0,91400.0,2521.0,0.1015464,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,1,1,3,1,5,365,1876,1876,1,2,-9,34424.0,859.0,443.0,3298.0,91400.0,2521.0,0.1015464,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
3322,1876,1876,5,3,1,1,1,3,1,0,255,1876,1876,1,2,-9,18168.0,429.0,1615.0,38951.0,43057.0,2667.0,0.0987249,640,1876,1876,0,0,-9,19710.0,411.0,10.0,87.0,34237.0,852.0,0.044463
187,1876,1878,1,1,20,458,458,1,1,5,365,1876,1878,1,2,-9,57132.6666666666,970.66666666666606,420.3333333333336,3633.3333333333339,92199.999999999927,2657.333333333333,0.12138013333333331,640,1876,1878,0,0,-9,6564.0000000000027,402.66666666666646,10.0,87.333333333333329,34322.999999999993,863.33333333333337,0.034915066666666682
187,1876,1878,1,1,20,458,458,1,1,1,365,1876,1878,1,2,-9,57132.6666666666,970.66666666666606,420.3333333333336,3633.3333333333339,92199.999999999927,2657.333333333333,0.12138013333333331,640,1876,1878,0,0,-9,6564.0000000000027,402.66666666666646,10.0,87.333333333333329,34322.999999999993,863.33333333333337,0.034915066666666682
1544,1876,1878,5,3,17,827,827,1,1,1,2,1876,1878,1,2,-9,10396.666666666657,37.000000000000057,2112.3333333333348,54474.000000000007,47140.666666666657,5498.0000000000045,0.10497156666666667,70,1876,1878,0,0,-9,1947.6666666666672,22.0,10.0,100.99999999999993,9792.0000000000018,256.66666666666652,0.0057937000000000049
1574,1877,1877,5,3,7,120,63,1,1,1,350,1877,1877,1,1,-9,345.0,25.0,0.0,66.0,1628.0,100.0,0.0020413,640,1877,1877,0,0,-9,-9.0,461.0,10.0,86.0,34323.0,863.0,0.0335974
1574,1877,1877,5,3,7,120,63,1,1,2,350,1877,1877,1,1,-9,345.0,25.0,0.0,66.0,1628.0,100.0,0.0020413,640,1877,1877,0,0,-9,-9.0,461.0,10.0,86.0,34323.0,863.0,0.0335974
307,1877,1878,4,1,7,404,404,1,1,0,200,1877,1878,1,2,-9,25488.500000000007,255.99999999999997,6599.0000000000018,120498.99999999994,33759.500000000007,8646.9999999999964,0.23073669999999991,365,1877,1878,0,0,-9,68487.000000000015,1026.5,408.99999999999994,3800.9999999999986,92600.000000000015,2725.4999999999995,0.13129700000000019
1510,1878,1878,5,1,15,43,43,1,1,1,155,1878,1878,1,1,-9,-9.0,5.0,0.0,96.0,2181.0,166.0,0.0016941,160,1878,1878,1,1,-9,974.0,10.0,0.0,269.0,2320.0,252.0,0.0029395
1573,1878,1878,5,3,18,51,51,1,1,2,350,1878,1878,1,1,-9,498.0,13.0,0.0,70.0,1655.0,101.0,0.001692,640,1878,1878,0,0,-9,-9.0,336.0,10.0,89.0,34409.0,875.0,0.0266848
1573,1878,1878,5,3,18,51,51,1,1,1,350,1878,1878,1,1,-9,498.0,13.0,0.0,70.0,1655.0,101.0,0.001692,640,1878,1878,0,0,-9,-9.0,336.0,10.0,89.0,34409.0,875.0,0.0266848
1518,1878,1883,1,2,20,1808,1808,1,2,1,155,1878,1883,1,1,-9,131.83333333333348,10.166666666666677,0.0,122.3333333333335,2292.6666666666674,208.83333333333343,0.0021099333333333367,145,1878,1880,1,1,-9,137.6666666666666,4.333333333333333,0.0,0.0,1456.3333333333339,0.0,0.00064989999999999959
1518,1878,1883,1,2,20,1808,1808,1,2,1,155,1878,1883,1,1,-9,131.83333333333323,10.166666666666668,0.0,122.33333333333337,2292.6666666666715,208.83333333333326,0.0021099333333333341,135,1879,1883,1,1,-9,-9.0,-0.40000000000000069,0.0,0.0,2754.2000000000021,104.60000000000007,0.0014218199999999999
1511,1879,1879,6,1,14,47,17,1,1,1,160,1879,1879,1,1,-9,896.0,8.0,0.0,305.0,2387.0,262.0,0.0030104,155,1879,1879,1,1,-9,-9.0,5.0,0.0,97.0,2224.0,182.0,0.0017914
2201,1879,1879,1,2,14,180,180,1,1,5,740,1879,1879,1,1,-9,1670.0,44.0,6.0,964.0,36464.0,2261.0,0.021155,710,1879,1879,0,0,-9,-9.0,1000.0,10.0,0.0,364944.0,-9.0,0.1635744
2201,1879,1879,1,2,14,180,180,1,1,4,740,1879,1879,1,1,-9,1670.0,44.0,6.0,964.0,36464.0,2261.0,0.021155,710,1879,1879,0,0,-9,-9.0,1000.0,10.0,0.0,364944.0,-9.0,0.1635744
1543,1880,1880,6,1,7,29,1,1,1,1,2,1880,1880,1,2,-9,11414.0,38.0,3896.0,76969.0,50262.0,6211.0,0.1254597,70,1880,1880,0,0,-9,1666.0,25.0,10.0,116.0,10073.0,268.0,0.005887
141,1880,1881,4,1,10,264,264,7,1,1,300,1880,1880,1,2,-9,10314.0,273.0,464.0,8767.0,38960.0,1560.0,0.0439186,640,1880,1881,0,0,-9,5179.0,200.99999999999997,10.0,101.49999999999997,25394.0,686.5,0.02046175
141,1880,1881,4,1,10,264,264,7,1,0,255,1880,1880,1,2,-9,19397.0,430.0,2468.0,47298.0,45093.0,3142.0,0.1056078,640,1880,1881,0,0,-9,5179.0000000000018,201.0,10.0,101.50000000000003,25394.000000000007,686.5,0.020461749999999994
141,1880,1881,4,1,10,264,264,7,1,1,365,1880,1880,1,2,-9,30408.0,909.0,449.0,5222.0,97700.0,3101.0,0.1044881,640,1880,1881,0,0,-9,5179.0000000000009,201.00000000000006,10.0,101.49999999999999,25393.999999999996,686.49999999999989,0.020461750000000011
141,1880,1881,4,1,10,264,264,7,1,5,365,1880,1880,1,2,-9,30408.0,909.0,449.0,5222.0,97700.0,3101.0,0.1044881,640,1880,1881,0,0,-9,5179.0000000000009,201.00000000000006,10.0,101.49999999999999,25393.999999999996,686.49999999999989,0.020461750000000011
141,1880,1881,4,1,10,264,264,7,1,0,200,1880,1881,1,2,-9,21898.999999999993,247.49999999999997,8073.9999999999973,134653.99999999997,34778.5,9351.5,0.21747395,640,1880,1881,0,0,-9,5179.0000000000009,201.0,10.0,101.50000000000001,25393.999999999989,686.50000000000045,0.020461750000000004
141,1880,1881,4,1,10,264,264,7,1,0,220,1880,1880,1,2,-9,32816.0,544.0,1725.0,28738.0,37450.0,3761.0,0.1083109,640,1880,1881,0,0,-9,5178.9999999999964,201.0,10.0,101.5,25393.999999999993,686.5,0.020461750000000008
141,1880,1881,4,1,10,264,264,7,1,1,350,1880,1881,1,2,-9,369.50000000000011,47.000000000000014,0.0,79.000000000000028,1713.5,102.0,0.0028913499999999996,640,1880,1881,0,0,-9,5179.0000000000009,200.99999999999991,10.0,101.50000000000003,25394.000000000007,686.49999999999989,0.02046175
141,1880,1881,4,1,10,264,264,7,1,2,350,1880,1881,1,2,-9,369.50000000000011,47.000000000000014,0.0,79.000000000000028,1713.5,102.0,0.0028913499999999996,640,1880,1881,0,0,-9,5179.0000000000009,200.99999999999991,10.0,101.50000000000003,25394.000000000007,686.49999999999989,0.02046175
141,1880,1881,4,1,10,264,264,7,1,4,325,1880,1880,1,2,-9,8872.0,167.0,17.0,1851.0,28210.0,2368.0,0.0321662,640,1880,1881,0,0,-9,5179.0000000000018,201.0,10.0,101.5,25394.0,686.49999999999977,0.020461750000000008
228,1881,1881,3,3,7,184,124,1,1,0,640,1881,1881,1,2,-9,5613.0,251.0,10.0,105.0,25459.0,690.0,0.0223994,220,1881,1881,0,0,-9,36993.0,578.0,1886.0,29421.0,37590.0,3829.0,0.1105362
1637,1881,1881,3,3,7,212,152,1,2,0,200,1881,1881,1,1,-9,22350.0,247.0,8275.0,138269.0,34934.0,9474.0,0.2164771,101,1881,1881,0,0,-9,-9.0,2.0,0.0,0.0,2075.0,0.0,0.0005595
1637,1881,1881,3,3,7,212,152,1,2,0,200,1881,1881,1,1,-9,22350.0,247.0,8275.0,138269.0,34934.0,9474.0,0.2164771,2,1881,1881,0,0,-9,11973.0,38.0,4211.0,81416.0,51542.0,6494.0,0.1264246
507,1882,1882,5,3,7,54,54,1,1,0,220,1882,1882,1,1,-9,39695.0,588.0,2039.0,31011.0,37730.0,3891.0,0.1116411,710,1882,1882,0,0,-9,-9.0,1000.0,20.0,38.0,371239.0,-9.0,0.1605135
1531,1882,1882,6,1,1,1,1,1,1,0,2,1882,1882,1,2,-9,13040.0,38.0,4697.0,91087.0,52821.0,6789.0,0.1310108,41,1882,1882,0,0,-9,242.0,7.0,0.0,0.0,814.0,0.0,0.0006321
1571,1882,1882,5,1,17,61,2,1,1,2,640,1882,1882,1,1,-9,-9.0,241.0,10.0,109.0,25590.0,697.0,0.0200354,350,1882,1882,0,0,-9,662.0,32.0,0.0,85.0,1747.0,103.0,0.0025742
1571,1882,1882,5,1,17,61,2,1,1,1,640,1882,1882,1,1,-9,-9.0,241.0,10.0,109.0,25590.0,697.0,0.0200354,350,1882,1882,0,0,-9,662.0,32.0,0.0,85.0,1747.0,103.0,0.0025742
2202,1882,1882,5,3,7,29,29,1,1,4,740,1882,1882,1,2,-9,1809.0,47.0,6.0,1051.0,37259.0,2323.0,0.0204517,710,1882,1882,0,0,-9,-9.0,1000.0,20.0,38.0,371239.0,-9.0,0.1605135
2202,1882,1882,5,3,7,29,29,1,1,5,740,1882,1882,1,2,-9,1809.0,47.0,6.0,1051.0,37259.0,2323.0,0.0204517,710,1882,1882,0,0,-9,-9.0,1000.0,20.0,38.0,371239.0,-9.0,0.1605135
3725,1882,1882,1,2,20,75,75,2,1,0,200,1882,1882,1,2,-9,24028.0,247.0,8725.0,139087.0,35206.0,9652.0,0.2116762,651,1882,1882,0,0,-9,104.0,15.0,0.0,0.0,5669.0,577.0,0.0040787
3725,1882,1882,1,2,20,75,75,2,1,0,220,1882,1882,1,2,-9,39695.0,588.0,2039.0,31011.0,37730.0,3891.0,0.1116411,651,1882,1882,0,0,-9,104.0,15.0,0.0,0.0,5669.0,577.0,0.0040787
65,1883,1883,4,1,1,1,1,1,1,1,300,1883,1883,1,1,-9,10807.0,297.0,698.0,10625.0,39862.0,1757.0,0.0466863,360,1883,1883,0,0,-9,1056.0,36.0,0.0,104.0,4730.0,225.0,0.0042512
1517,1883,1883,5,3,1,53,53,4,1,0,325,1883,1883,1,1,-9,12290.0,163.0,24.0,2502.0,28770.0,2483.0,0.0349415,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1517,1883,1883,5,3,1,53,53,4,1,0,200,1883,1883,1,1,-9,24410.0,239.0,8666.0,144374.0,35450.0,9834.0,0.2113786,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1517,1883,1883,5,3,1,53,53,4,1,0,2,1883,1883,1,1,-9,11425.0,37.0,4669.0,97750.0,54100.0,7099.0,0.1313463,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1517,1883,1883,5,3,1,53,53,4,1,0,220,1883,1883,1,1,-9,38423.0,516.0,2069.0,32497.0,37860.0,3937.0,0.110877,155,1883,1883,1,1,-9,413.0,16.0,0.0,143.0,2408.0,256.0,0.0025644
1515,1884,1884,4,2,8,4,4,1,1,1,155,1884,1884,1,2,-9,409.0,14.0,0.0,146.0,2456.0,275.0,0.0025022,135,1884,1884,0,0,-9,751.0,5.0,0.0,0.0,2796.0,106.0,0.0018057
1516,1884,1884,4,2,13,35,5,1,1,1,155,1884,1884,1,2,-9,409.0,14.0,0.0,146.0,2456.0,275.0,0.0025022,145,1884,1884,0,0,-9,-9.0,2.0,0.0,0.0,1533.0,0.0,0.0004334
1486,1884,1885,5,1,17,136,136,1,1,5,740,1884,1885,1,2,-9,1996.5,49.999999999999993,3.0,1313.4999999999998,38137.499999999978,2372.0000000000014,0.020515749999999992,710,1884,1885,0,0,-9,-9.0,1000.0,20.0,156.50000000000003,376565.49999999994,-9.0,0.16154360000000006
1486,1884,1885,5,1,17,136,136,1,1,4,740,1884,1885,1,2,-9,1996.5,49.999999999999993,3.0,1313.4999999999998,38137.499999999978,2372.0000000000014,0.020515749999999992,710,1884,1885,0,0,-9,-9.0,1000.0,20.0,156.50000000000003,376565.49999999994,-9.0,0.16154360000000006
1535,1885,1885,2,2,20,47,47,1,3,1,90,1885,1885,1,2,-9,-9.0,3.0,0.0,0.0,681.0,0.0,0.0002855,92,1885,1885,0,0,-9,123.0,1.0,0.0,0.0,651.0,0.0,0.0002674
1535,1885,1885,2,2,20,47,47,1,3,1,90,1885,1885,1,2,-9,-9.0,3.0,0.0,0.0,681.0,0.0,0.0002855,70,1885,1885,0,0,-9,1719.0,21.0,10.0,147.0,10639.0,290.0,0.0055404
